archive,neuron_name,neuron_id,species,source,whole_brain,axon_dend_ratio,bp_apical,bp_axon,bp_basal,dendrite_type,diam_max_um,diam_measured,diam_med_um,diam_min_um,dynamic_range,extent_x_um,extent_y_um,extent_z_um,file,frac_len_modal_diam,frac_len_subres,len_apical_um,len_axon_um,len_basal_um,len_dend_um,len_total_um,max_extent_um,max_radial_um,modal_diam_um,n_distinct_diam,nmo_attributes,nmo_domain,points,soma_diam_um,soma_points,structure,tip_apical,tip_axon,tip_basal
Peng,17545_00058-semi_r,163815,mouse,peng,True,6.743849,0,220,55,,0.25,False,0.25,0.25,9699,2424.65,2026.74,1175.73,peng__17545_00058-semi_r.swc,1.0,0.0,0.0,34208.6422,5072.5692,5072.5692,39281.2114,2424.65,3014.1079,0.25,1,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",4122,10.0,3,,0,221,62
Peng,18455_5898_x14920_y13352-semi_r,163669,mouse,peng,True,6.158769,0,242,52,,0.25,False,0.25,0.25,13886,3471.41,2071.19,1718.58,peng__18455_5898_x14920_y13352-semi_r.swc,1.0,0.0,0.0,57076.4503,9267.509,9267.509,66343.9593,3471.41,3781.5335,0.25,1,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",6797,10.0,3,,0,243,60
Peng,17781_4710_x13766_y10574-semi_r,163672,mouse,peng,True,33.972761,12,253,23,,0.25,False,0.25,0.25,17703,4243.45,4425.75,4211.42,peng__17781_4710_x13766_y10574-semi_r.swc,1.0,0.0,1339.4519,125201.3127,2345.8921,3685.344,128886.6568,4425.75,5053.3563,0.25,1,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",13159,10.0,3,,13,254,26
Peng,18454_01126-semi_r,164022,mouse,peng,True,9.05527,0,118,25,,0.25,False,0.25,0.25,10403,1748.94,2600.64,2013.5,peng__18454_01126-semi_r.swc,1.0,0.0,0.0,23472.3021,2592.1151,2592.1151,26064.4172,2600.64,2932.537,0.25,1,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",2704,10.0,3,,0,119,31
Sjostrom,reconJO_20121019_Cell02,61399,mouse,sjostrom,False,0.029173,0,0,28,,11.266,True,1.2552,0.4526,912,362.98,412.88,102.0,sjostrom__reconJO_20121019_Cell02.swc,0.038787,0.0,0.0,92.8906,3184.1728,3184.1728,3277.0634,412.88,244.889,1.1312,225,"Diameter, 3D, Angles","Dendrites, Soma, Axon",754,6.3627,3,,0,1,30
Sjostrom,20220303_cell01,291142,mouse,sjostrom,False,1.226139,17,58,38,,6.172,True,1.5462,0.285,2424,557.96,690.72,39.78,sjostrom__20220303_cell01.swc,0.014619,0.0,1564.7786,4817.2829,2364.0433,3928.8219,8746.1049,690.72,450.6138,1.25,757,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1787,4.1118,8,,18,59,43
Sjostrom,20150924_a1_reconstruction_bottom_left,61367,mouse,sjostrom,False,2.73057,0,131,47,,2.776,True,1.33762,0.36284,1338,282.62,485.44,87.0,sjostrom__20150924_a1_reconstruction_bottom_left.swc,0.018664,0.0,0.0,6587.7462,2412.5902,2412.5902,9000.3364,485.44,385.3017,1.29184,564,"Diameter, 3D, Angles","Dendrites, Soma, Axon",2713,4.1796,12,,0,132,53
Sjostrom,20220425_cell01,291149,mouse,sjostrom,False,0.516472,15,6,6,,6.02,True,2.547,0.8974,804,237.8,721.38,38.6,sjostrom__20220425_cell01.swc,0.026377,0.0,1405.4048,1141.643,805.0586,2210.4634,3352.1064,721.38,645.9731,2.236,188,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",360,3.0018,16,,16,7,13
Sjostrom,20211126_cell05,291128,mouse,sjostrom,False,1.052532,0,28,35,,4.0698,True,0.8092,0.118566,2299,250.86,272.64,36.66,sjostrom__20211126_cell05.swc,0.012146,0.005092,0.0,1590.0542,1510.6948,1510.6948,3100.749,272.64,195.1631,1.58114,1127,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1310,4.4486,11,,0,29,45
Sjostrom,recon_cell3_20140106,61410,mouse,sjostrom,False,3.885517,0,106,24,,2.448,True,0.792,0.182,2914,530.36,515.22,140.99,sjostrom__recon_cell3_20140106.swc,0.023558,0.000967,0.0,11264.6038,2899.1263,2899.1263,14163.7301,530.36,382.3671,0.716,401,"Diameter, 3D, Angles","Dendrites, Soma, Axon",2695,12.446,3,,0,107,32
Sjostrom,Imag_TL20130711_recon_IN_BR,61374,mouse,sjostrom,False,2.879973,0,54,11,,5.936,True,0.867,0.21,1563,294.56,328.19,70.23,sjostrom__Imag_TL20130711_recon_IN_BR.swc,0.028206,0.009515,0.0,3538.7666,1228.7501,1228.7501,4767.5167,328.19,243.0791,1.19,359,"Diameter, 3D, Angles","Dendrites, Soma, Axon",731,13.576,3,,0,55,15
Sjostrom,20211110_cell05,291122,mouse,sjostrom,False,4.661626,0,188,25,,8.6024,True,2.5124,0.166626,3509,546.8,584.62,50.5,sjostrom__20211110_cell05.swc,0.023776,0.000216,0.0,12465.7084,2674.1114,2674.1114,15139.8198,584.62,553.5267,2.0156,339,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1822,4.8733,9,,0,189,32
Sjostrom,KB-20100803,36594,mouse,sjostrom,False,0.527362,39,43,22,,12.0462,True,2.3718,0.58332,2775,823.09,1618.56,152.58,sjostrom__KB-20100803.swc,0.021937,0.0,7694.0431,6607.7628,4835.7885,12529.8316,19137.5944,1618.56,1233.4471,3.0,442,"Diameter, 3D, Angles","Dendrites, Soma, Axon",1432,11.8365,11,,40,44,30
Sjostrom,20220121_cell02,291135,mouse,sjostrom,False,0.293716,0,28,75,,7.072,True,2.55,0.707,611,423.17,432.11,13.13,sjostrom__20220121_cell02.swc,0.017186,0.0,0.0,1757.4434,5983.4733,5983.4733,7740.9167,432.11,293.13,2.688,589,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",1464,5.8657,20,,0,29,86
Sjostrom,20140317_a2_reconstruction,61300,mouse,sjostrom,False,3.986173,0,192,47,,15.56,True,1.41,0.09,7424,668.17,498.0,75.8,sjostrom__20140317_a2_reconstruction.swc,0.018365,0.002684,0.0,7477.2809,1875.8046,1875.8046,9353.0854,668.17,503.7294,1.198,543,"Diameter, 3D, Angles","Dendrites, Soma, Axon",2446,5.386,3,,0,193,49
Sjostrom,recon_cellBC_20130930,61390,mouse,sjostrom,False,0.357735,0,42,116,,19.0982,True,0.86112,0.188538,2342,305.78,441.64,166.0,sjostrom__recon_cellBC_20130930.swc,0.006611,0.000694,0.0,2817.6676,7876.4123,7876.4123,10694.0799,441.64,248.9283,0.90816,982,"Diameter, 3D, Angles","Dendrites, Soma, Axon",3757,2.2176,3,,0,43,118
Sjostrom,Casp6_N73T_Neuron_8,160927,mouse,sjostrom,False,0.037028,45,1,15,,19.554,True,3.404,0.8882,1383,507.39,1228.79,218.39,sjostrom__Casp6_N73T_Neuron_8.swc,0.003204,0.0,8079.8224,424.7881,3392.3479,11472.1703,11896.9584,1228.79,951.0108,3.42,1320,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",2226,19.336,5,,46,2,19
Sjostrom,20211101_C02_recon_v4,296884,mouse,sjostrom,False,,0,0,0,,3.36468,True,0.743578,0.259954,283,73.5,71.81,9.16,sjostrom__20211101_C02_recon_v4.swc,0.007743,0.0,0.0,0.0,0.0,0.0,1817.6187,73.5,44.5185,0.844496,491,"Diameter, 3D, Angles","Processes, Soma",868,3.5716,13,,0,0,0
Sjostrom,PVIN-T2-20130208-03,36584,mouse,sjostrom,False,2.105525,0,87,10,,12.8344,True,3.4712,0.72886,1074,756.12,782.45,117.24,sjostrom__PVIN-T2-20130208-03.swc,0.005896,0.0,0.0,8148.7412,3870.1709,3870.1709,12018.9122,782.45,455.7819,2.5,992,"Diameter, 3D, Angles","Dendrites, Soma, Axon",1740,26.1219,30,,0,88,18
Sjostrom,PVIN-T2-20130306-02,36588,mouse,sjostrom,False,0.425421,0,25,32,,9.7628,True,2.7444,0.41666,2237,718.82,932.24,75.92,sjostrom__PVIN-T2-20130306-02.swc,0.005405,0.0,0.0,2698.4473,6343.0002,6343.0002,9041.4474,932.24,551.7201,3.1622,1099,"Diameter, 3D, Angles","Dendrites, Soma, Axon",1669,17.6212,13,,0,26,36
Sjostrom,20211122_C02_recon_v2,296882,mouse,sjostrom,False,,0,0,0,,3.2766,True,0.737614,0.194908,444,43.46,86.58,5.96,sjostrom__20211122_C02_recon_v2.swc,0.014188,0.004202,0.0,0.0,0.0,0.0,995.4718,86.58,61.6638,0.540826,390,"Diameter, 3D, Angles","Processes, Soma",570,3.1262,18,,0,0,0
Sjostrom,Casp6_N73T_Neuron_3,160942,mouse,sjostrom,False,0.014745,56,0,16,,8.91,True,2.843,0.4488,2439,541.71,1094.61,100.21,sjostrom__Casp6_N73T_Neuron_3.swc,0.004636,0.0,11069.8956,213.876,3435.4428,14505.3384,14719.2144,1094.61,899.5174,2.352,1445,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",2646,21.619,6,,57,1,20
Sjostrom,20140813-1,61352,mouse,sjostrom,False,0.85028,0,7,4,,5.268,True,1.1598,0.2668,801,140.86,213.73,45.0,sjostrom__20140813-1.swc,0.027421,0.0,0.0,523.8431,616.0827,616.0827,1139.9259,213.73,149.8308,1.1598,142,"Diameter, 3D, Angles","Dendrites, Soma, Axon",190,10.168,3,,0,8,7
Sjostrom,20131213_a1_reconstruction,61295,mouse,sjostrom,False,0.953718,0,9,18,,14.514,True,1.474,0.58,1381,459.19,800.88,84.63,sjostrom__20131213_a1_reconstruction.swc,0.019202,0.0,0.0,1620.0329,1698.649,1698.649,3318.6818,800.88,609.4452,3.324,290,"Diameter, 3D, Angles","Dendrites, Soma, Axon",577,14.478,3,,0,10,21
Sjostrom,20150426cell190_reconstruction,61366,mouse,sjostrom,False,2.951284,0,48,13,,12.5166,True,0.9827,0.25224,1919,484.17,451.52,70.0,sjostrom__20150426cell190_reconstruction.swc,0.005017,0.0,0.0,4321.7175,1464.3514,1464.3514,5786.0689,484.17,344.0547,0.63446,2806,"Diameter, 3D, Angles","Dendrites, Soma, Axon",3867,3.5627,3,,0,49,14
Sjostrom,20220209_cell01,291139,mouse,sjostrom,False,0.622267,29,16,5,,5.706,True,2.304,0.7604,1057,181.73,803.47,85.09,sjostrom__20220209_cell01.swc,0.050155,0.0,2182.5857,1719.7214,581.0537,2763.6394,4483.3608,803.47,731.1463,2.0,205,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",563,7.3396,9,,30,17,11
Sjostrom,20150820a2-bl,61314,mouse,sjostrom,False,1.787865,0,18,8,,6.878,True,1.2534,0.3324,1841,303.09,612.1,57.0,sjostrom__20150820a2-bl.swc,0.019819,0.0,0.0,1813.0754,1014.1006,1014.1006,2827.176,612.1,415.4365,1.3478,207,"Diameter, 3D, Angles","Dendrites, Soma, Axon",424,9.1825,4,,0,19,11
Sjostrom,reconJO_20121018_WT_Cell03,61398,mouse,sjostrom,False,0.663698,0,16,15,,15.722,True,1.5084,0.506,716,325.47,362.2,102.0,sjostrom__reconJO_20121018_WT_Cell03.swc,0.029327,0.0,0.0,1209.4842,1822.3408,1822.3408,3031.825,362.2,237.5532,1.216,226,"Diameter, 3D, Angles","Dendrites, Soma, Axon",657,8.352,3,,0,17,18
Sjostrom,KB-20090714,36605,mouse,sjostrom,False,2.594894,0,69,13,,6.3422,True,1.58114,0.5069,1415,717.35,526.32,156.0,sjostrom__KB-20090714.swc,0.019687,0.0,0.0,7667.7338,2954.9313,2954.9313,10622.6651,717.35,601.0989,2.0156,379,"Diameter, 3D, Angles","Dendrites, Soma, Axon",1081,13.6792,8,,0,70,23
Sjostrom,C1-20210504_C01_00001_recon_v1,296893,mouse,sjostrom,False,,0,0,0,,2.35688,True,0.858257,0.229358,315,58.06,72.28,10.08,sjostrom__C1-20210504_C01_00001_recon_v1.swc,0.008752,0.002395,0.0,0.0,0.0,0.0,1603.1687,72.28,47.3286,0.834862,591,"Diameter, 3D, Angles","Processes, Soma",817,3.8954,13,,0,0,0
Sjostrom,KB-20100209,36592,mouse,sjostrom,False,0.669802,38,37,17,,9.2616,True,2.007,0.58334,2372,864.25,1383.73,180.0,sjostrom__KB-20100209.swc,0.014994,0.0,5177.3832,6365.9094,4326.7772,9504.1604,15870.0698,1383.73,1033.7918,1.58114,469,"Diameter, 3D, Angles","Dendrites, Soma, Axon",1263,11.8786,20,,39,38,31
Sjostrom,20220808_cell01,291156,mouse,sjostrom,False,0.349836,0,6,32,,6.606,True,2.85,0.6732,1073,269.38,722.59,40.12,sjostrom__20220808_cell01.swc,0.019449,0.0,0.0,1170.4503,3345.7122,3345.7122,4516.1626,722.59,596.0594,2.926,238,"No Diameter, 3D, Angles","Dendrites, Soma, Axon",488,6.3045,24,,0,7,48
Sjostrom,IMAGJO20130208_PV_reconIN1,61408,mouse,sjostrom,False,2.782131,0,114,25,,7.002,True,1.828,0.254,2347,433.91,596.16,113.66,sjostrom__IMAGJO20130208_PV_reconIN1.swc,0.009563,0.0,0.0,7413.4832,2664.6776,2664.6776,10078.1608,596.16,373.2348,2.04,943,"Diameter, 3D, Angles","Dendrites, Soma, Axon",2460,14.5153,3,,0,115,26
